27226	19
27261	60
27292	0
27313	22
27335	0
27373	0
27394	61
27481	0
27508	58
27535	80
27586	50
27616	49
27640	74
27667	119
27697	105
27718	0
27742	149
27770	138
27825	179
27851	147
27888	154
27918	159
27949	104
27971	171
28079	152
28106	117
28133	0
28160	144
28183	191
28217	142
28240	132
28270	100
28295	125
28321	182
28347	171
28374	189
28403	190
28425	76
28448	105
28475	85
28502	0
28684	0
28833	97
28884	0
28915	0
29031	79
29058	86
29090	90
29111	115
29138	178
29164	189
29187	174
29213	168
29243	161
29265	173
29294	168
29323	140
29349	190
29376	112
29422	0
29444	0
29472	0
29742	48
29765	0
29790	155
29820	163
29847	170
29871	167
29897	192
29920	182
29950	190
29976	148
29997	148
30028	137
30052	197
30075	181
30104	126
30130	138
30161	175
30190	156
30216	195
30243	155
30271	117
30297	154
30323	152
30348	177
30374	194
30401	0
30432	151
30462	62
30491	64
30515	0
30707	0
30736	0
30923	13
30950	0
30980	0
31130	68
31156	0
31177	13
31706	0
31754	0
31785	71
31811	168
31832	164
31858	164
31882	147
31909	186
31932	155
31958	180
31984	177
32013	153
32040	144
32066	166
32090	0
32120	0
32147	0
32173	0
32196	0
32223	170
32244	50
32282	0
32308	142
32334	61
32360	142
32388	0
32428	0
32454	122
32481	177
32511	134
32537	130
32602	0
32627	0
32648	0
32693	0
32721	105
32749	0
32772	63
32803	99
32829	75
32856	26
32886	0
32914	0
32946	0
32972	0
32993	0
33021	71
33051	87
33074	69
33102	0
33130	43
33200	36
33229	0
33254	0
33285	94
33311	0
33337	0
33366	138
33393	0
33419	0
33441	0
33464	86
33485	93
33511	110
33540	53
33596	19
33621	0
33653	0
33674	57
33703	0
33730	0
33761	64
33788	84
33814	0
33838	0
33882	43
33904	0
33928	0
33957	64
33983	64
34004	79
34034	0
34084	83
34114	133
34139	0
34163	0
34189	70
34486	0
34513	0
34541	0
34628	0
34652	50
34677	57
34703	127
34732	0
34756	0
34815	85
34840	71
34880	51
34907	46
34932	91
34960	0
34986	53
35013	0
35039	46
35066	82
35091	99
35116	64
35146	40
35171	0
35198	5
35219	0
35248	45
35275	0
35322	55
35348	0
35373	30
35396	0
35429	0
35454	74
35484	0
35507	0
35533	0
35561	71
35589	0
35616	52
35644	58
35683	35
35812	0
35909	34
35930	55
35959	0
35985	71
36011	0
36038	0
36064	72
36089	51
36136	0
36161	92
36200	69
36231	0
36258	42
36284	86
36310	95
36334	0
36366	46
36393	81
36419	103
36443	0
36472	139
36495	0
36521	61
36542	0
36569	58
36591	93
36612	35
36643	0
36669	0
36690	66
36711	0
36741	0
36764	108
36791	40
36817	0
36844	0
36870	92
36892	0
36921	0
36944	0
36969	0
37429	53
37455	0
37482	0
37508	0
37534	0
37563	71
37590	48
37615	26
37640	88
37925	26
37952	0
37980	0
38007	0
38035	0
38062	53
38091	53
38117	55
38140	19
38165	60
38193	0
38220	82
38251	116
38278	111
38307	41
38645	155
38671	0
38707	0
38730	0
38757	107
38780	50
38806	22
38833	0
38854	81
38879	0
38907	98
38929	0
38955	165
38983	0
39008	75
39034	62
39059	0
39090	84
39116	59
39144	0
39168	104
39195	121
39252	72
39273	32
39303	0
39326	68
39349	0
39460	71
39482	53
39518	0
39540	45
39574	5
39595	0
39641	0
39666	67
39729	0
39757	0
39783	0
39807	0
39835	54
39859	118
39926	43
39947	144
39973	0
40000	0
40026	0
40049	41
40076	80
40105	77
40126	26
40151	69
40179	0
40210	89
40238	0
40265	47
40290	0
40317	0
40342	44
40366	104
40392	83
40413	92
40436	0
40467	0
40492	0
40518	49
40549	0
40576	84
40602	102
40633	71
40659	0
40690	0
40718	0
40742	51
40765	26
40796	130
40820	0
40851	0
40879	45
40904	0
40930	41
40953	91
40978	64
41004	0
41029	0
41057	0
41083	0
41106	0
41131	0
41168	105
41189	0
41221	35
41252	0
41305	0
41329	111
41356	59
41382	0
41409	84
41433	88
41463	77
41487	109
41513	83
41538	0
41563	53
41595	75
41620	0
41648	138
41679	52
41704	80
41729	0
41753	0
41778	0
41801	0
41827	0
41851	0
41874	59
41899	0
41925	0
41966	0
42019	0
42041	97
42066	0
42094	81
42120	90
42141	117
42167	0
42189	89
42218	51
42348	0
42372	0
42398	0
42426	32
42452	0
42478	86
42503	70
42529	0
42550	0
42850	60
42881	42
42902	0
42929	45
42957	99
42983	0
43006	0
43032	86
43063	71
43087	0
43112	0
43139	104
43163	0
43190	67
43216	0
43244	0
43492	68
43515	0
43538	0
43561	92
43585	87
43634	0
43663	0
43686	78
43708	0
43738	67
43763	69
43789	57
43815	68
43843	81
43867	104
43894	0
43919	91
43943	62
43972	0
43998	0
44019	60
44046	0
44081	0
44105	0
44131	63
44157	0
44183	72
44209	100
44235	74
44261	55
44287	0
44313	0
44339	153
44366	0
44392	0
44416	0
44441	63
44465	53
44492	34
44513	83
44539	97
44565	67
44593	95
44621	90
44645	0
44670	91
44696	13
44735	43
44760	0
44801	71
44851	82
44878	34
44902	0
44928	74
44954	0
44980	38
45007	65
45057	86
45086	0
45113	0
45144	111
45170	122
45195	0
45221	57
45248	72
45285	0
45388	0
45494	0
45598	83
45624	84
45647	0
45673	73
45698	0
45725	0
45751	55
45784	75
45846	0
45872	102
45893	93
45925	62
45947	26
45975	0
45997	0
46132	0
46163	0
46194	0
46224	0
46254	0
46458	0
46489	0
46515	0
46768	0
46793	0
46822	101
46848	75
47106	32
47130	91
47160	0
47184	0
47251	74
47302	0
47326	73
47352	65
47399	0
47421	77
47449	0
47475	0
47501	178
47530	168
47557	147
47582	169
47606	198
47645	0
47694	0
47719	146
47744	161
47772	172
47799	144
47820	202
47856	176
47885	88
47915	0
47965	0
48015	74
48036	0
48064	51
48088	79
48119	34
48150	0
48174	49
48199	181
48222	0
48248	0
48274	0
48314	0
48336	55
48365	47
48392	192
48417	180
48442	166
48484	205
48514	165
48539	0
48566	0
48597	67
48627	68
48648	0
48669	0
48772	0
48803	0
48876	82
48902	0
48926	97
48947	44
48975	75
49001	0
49044	0
49068	144
49230	38
49255	78
49281	174
49306	153
49332	199
49363	168
49389	184
49415	158
49444	176
49655	172
49680	177
49710	132
49733	172
49760	82
49793	56
49819	0
49840	0
49886	65
49928	0
49953	165
49978	180
50004	196
50028	60
50062	0
50089	0
50123	0
50204	0
50230	88
50260	0
50336	106
50363	0
50389	41
50424	109
50453	0
50484	84
50510	0
50551	72
50614	0
50639	106
50765	0
50794	69
50825	0
50852	167
50881	194
50907	141
50932	173
50961	192
50987	181
51013	178
51066	73
51087	0
51118	58
51141	47
51165	58
51194	0
51215	0
51302	39
51380	169
51408	0
51432	134
52281	0
52306	192
52328	144
52354	180
52380	178
52411	104
52437	61
52465	13
52487	150
52508	143
52538	138
52562	163
52586	158
52615	0
52638	0
52686	0
52824	0
52849	0
52880	40
52939	0
52970	62
52993	109
53019	146
53046	88
53076	142
53100	0
53133	0
53163	49
53187	9
53218	0
53257	52
53283	118
53309	182
53332	171
53359	0
53403	89
53429	143
53455	160
53483	174
53510	151
53540	86
53561	172
53590	159
53614	183
53640	122
53666	108
53690	57
53730	0
53956	91
53982	153
54011	173
54042	111
54065	167
54091	146
54117	178
54148	0
54173	171
54199	143
54226	159
54252	64
54283	154
54306	177
54331	134
54391	83
54421	85
54448	0
54474	41
54495	98
54517	77
54545	70
54594	0
54627	179
54650	102
54678	87
54748	0
54800	0
55036	26
55058	0
55105	30
55133	92
55240	0
55266	61
55296	44
55322	28
55350	94
55376	0
55402	92
55428	81
55455	0
55482	0
55508	66
55529	0
55739	0
55764	98
55789	68
55815	0
55840	0
55870	0
55895	0
55922	0
55953	0
55976	105
56006	0
56032	86
56058	0
56084	55
56112	0
56138	0
56162	94
56190	104
56218	0
56246	107
56273	34
56299	0
56328	104
56355	0
56379	58
56402	0
56427	0
56480	0
56501	0
56528	99
56554	0
56579	76
56603	112
56641	58
56666	0
56691	0
56729	0
56754	114
56780	92
56807	0
56833	54
56860	67
56887	79
56913	51
56943	108
56967	115
56993	140
57019	0
57043	0
57069	0
57096	0
57121	0
57217	0
57243	0
57272	0
57302	103
57327	82
57352	76
57377	94
57404	0
57430	77
57456	36
57482	0
57505	80
57531	0
57572	78
57601	71
57631	0
57661	45
57685	0
57709	170
57735	89
57761	0
57784	38
57816	0
57850	32
57915	76
57938	54
58006	0
58075	0
58101	0
58127	67
58152	0
58178	105
58201	85
58251	9
58277	80
58304	82
58328	125
58355	105
58376	13
58403	63
58432	0
58456	78
58482	92
58506	34
58536	41
58562	0
58588	71
58614	94
58641	102
58667	0
58706	0
58730	63
58773	0
58808	0
58837	0
58858	47
59047	0
59072	49
59096	51
59122	0
59153	124
59177	101
59204	79
59231	0
59256	0
59283	80
59312	120
59334	0
59361	73
59384	53
59414	22
59441	85
59465	114
59495	71
59519	0
59550	0
59577	86
59604	19
59630	127
59656	133
59682	0
59708	49
59734	117
59761	0
59787	0
59812	75
59833	0
59859	80
59884	76
59909	104
59934	78
59961	79
59987	117
60013	90
60039	0
60066	116
60090	68
60117	0
60139	72
60164	0
60190	70
60211	0
60237	0
60287	101
60313	0
60338	36
60360	0
60386	63
60407	0
60845	19
60866	0
60893	9
60921	0
60957	39
60982	0
61017	74
61046	0
61072	93
61096	92
61122	78
61146	0
61173	82
61198	0
61225	108
61248	0
61274	69
61300	102
61327	0
61352	24
61379	108
61408	0
61433	99
61458	76
61488	87
61514	0
61540	145
61566	0
61591	95
61619	0
61647	66
61670	0
61698	0
61724	82
61749	67
61771	0
61797	80
61823	100
61852	98
61878	103
61905	86
61930	106
61954	0
61981	0
62007	77
62032	96
62056	90
62117	0
62148	0
62175	0
62282	79
62313	129
62342	136
62370	0
62437	0
62459	61
62481	0
62507	68
62536	19
62564	65
62586	5
62612	0
62709	54
62747	13
62773	63
62801	79
62825	109
62851	40
62879	47
62903	61
62929	0
62955	0
62981	0
63053	0
63080	0
63175	0
63229	36
63260	167
63723	103
63744	0
63765	30
63794	0
63820	70
63850	0
63874	0
63900	19
63927	0
63952	47
63979	0
64000	0
64028	0
64056	88
64086	62
64111	70
64167	13
64193	0
64220	0
64243	0
64303	57
64329	0
64353	0
64388	0
64433	0
64460	0
64481	53
64502	67
64532	39
64554	48
64588	0
64650	0
64678	0
64704	78
64760	89
64787	65
64812	0
64845	0
64906	41
64929	0
64955	80
64981	0
65007	0
65031	0
65055	59
65083	0
65105	0
65135	5
65165	0
65188	72
65214	0
65238	0
65266	83
65291	0
65322	0
65343	48
65421	85
65452	0
65492	0
65518	71
65544	0
65571	80
65592	0
65616	9
65646	13
65669	0
65696	58
65726	26
65748	38
65793	43
65877	47
65903	108
65928	0
65952	0
65978	71
66002	32
66023	67
66054	0
66081	0
66107	71
66135	0
66163	0
66188	67
66213	0
66266	69
66310	0
66333	79
66358	26
66384	0
66410	0
66436	0
66462	34
66488	90
66516	68
66539	36
66562	44
66588	0
66612	13
66641	0
66665	26
66694	87
66733	86
66759	0
66784	118
66805	74
66830	0
66856	0
66881	0
66910	40
66960	51
66984	0
67011	0
67036	0
67062	67
67088	145
67116	0
67144	0
67169	36
67195	38
67222	0
67248	107
67274	0
67304	30
67332	76
67357	32
67382	148
67409	79
67437	90
67459	0
67481	0
67506	101
67532	0
67563	5
67589	97
67618	106
67640	49
67663	57
67689	75
67717	66
67744	94
67772	13
67801	51
67827	121
67854	138
67892	133
67920	97
67942	49
67968	0
68001	0
68030	77
68056	0
68081	13
68106	0
68132	0
68157	126
68180	97
68207	0
68233	0
68259	88
68284	0
68310	94
68340	68
68365	47
68391	100
68416	0
68443	0
68474	0
68505	76
68531	0
68557	74
68584	0
68611	0
68860	66
68881	0
68903	101
68930	0
68951	36
68983	77
69009	0
69035	0
69060	0
69086	0
69112	0
69154	39
69180	0
69207	0
69228	0
69256	40
69283	0
69464	0
69485	22
69533	41
69554	0
69580	125
69804	75
69848	0
69874	0
69900	19
69929	65
69954	0
69979	61
70005	58
70030	87
70057	102
70078	34
70104	0
70133	44
70159	0
70183	114
70210	19
70237	78
70263	76
70290	84
70321	0
70348	86
70391	0
70421	75
70452	64
70473	0
71201	24
71244	72
71269	0
71294	0
71324	116
71352	104
71377	0
71400	81
71431	65
71455	146
71482	0
71508	39
71848	0
71875	130
71901	146
71928	0
71959	36
71980	88
72018	0
72040	0
72062	57
72096	0
72122	0
72151	0
72173	0
72203	75
72234	34
72261	78
72292	0
72317	0
72344	0
72372	0
72401	0
72453	22
72474	0
72514	0
72541	174
72567	149
72595	71
72626	77
72653	63
72677	198
72703	193
72728	164
72754	182
72783	176
72811	146
72835	186
72871	124
72897	137
72925	0
72952	0
72977	178
73006	179
73035	73
73060	46
73091	0
73116	61
73143	19
73173	0
73199	109
73225	88
73251	0
73272	0
73353	0
73375	13
73467	45
73495	0
73573	9
73616	0
73644	117
73671	196
73696	153
73721	187
73747	161
73772	0
73798	0
73823	72
73844	0
73872	0
73903	76
73929	0
73972	39
74003	57
74030	69
74054	96
74138	0
74166	0
74203	72
74602	36
74629	70
74671	179
74700	203
74726	167
74752	169
74778	181
74809	172
74839	72
74880	61
74904	0
74927	26
74958	60
74980	0
75021	0
75148	0
75177	87
75203	94
75228	160
75254	170
75280	199
75306	166
75328	153
75355	154
75381	164
75406	177
75442	173
75468	173
75494	154
75516	0
75547	0
75645	0
75763	48
75856	0
75877	0
75907	75
75930	26
75957	63
75983	162
76007	195
76034	153
76062	152
76083	155
76114	183
76162	61
76190	73
76212	22
76242	54
76269	60
76295	71
76321	136
76368	99
76426	0
76456	68
76489	28
76563	0
76623	58
76711	51
76742	0
76768	0
76795	0
76821	0
76869	82
76892	58
76920	0
76958	0
76983	184
77010	175
77036	169
77057	164
77084	157
77110	188
77136	203
77157	131
77207	0
77243	0
77265	0
77358	0
77389	0
77427	0
77453	0
77548	0
77591	53
77617	58
77640	64
77661	49
77729	77
77755	181
77793	166
77816	48
77863	0
77888	0
77917	64
77945	57
77971	101
77996	70
78049	95
78086	0
78112	123
78133	68
78159	99
78186	101
78224	0
78247	0
78269	0
78359	67
78380	46
78403	0
78492	0
78528	76
78582	0
78608	13
78677	82
78704	82
78729	0
78754	121
78777	82
78812	35
78937	76
78963	0
79021	0
79050	0
79095	0
79121	0
79149	0
79174	0
79202	38
79237	0
79263	0
79318	22
79343	171
79369	177
79391	161
79422	164
79448	163
79495	0
79525	13
79549	0
79611	0
79672	0
79693	0
79720	0
79743	0
79778	0
79801	0
79822	0
79877	0
79900	24
79999	61
80026	0
80068	0
80097	0
80126	48
80164	54
80254	0
80276	0
80313	81
80340	182
80366	196
80395	159
80420	110
80443	143
80465	152
80488	170
80513	129
80541	160
80567	171
80593	96
80624	118
80740	67
80766	123
80817	139
80844	157
80870	180
80891	145
80914	157
80974	88
81000	144
81028	184
81054	152
81119	69
81145	97
81212	66
81239	135
81267	155
81296	0
81321	58
81344	112
81375	62
81406	85
81434	0
81460	0
81487	59
81508	0
81539	0
81570	22
81591	0
81651	85
81681	38
81759	0
81780	0
81802	53
81826	77
81847	0
81878	58
81904	148
81930	175
81964	182
81990	77
82020	79
82046	152
82072	178
82098	162
82126	176
82149	73
82179	0
82212	34
82233	0
82259	0
82282	0
82323	0
82349	0
82452	0
82481	40
82502	0
82528	0
82554	93
82577	0
82606	135
82636	146
82663	90
82744	0
82775	0
82797	0
82818	0
82846	0
82868	96
82900	0
82923	0
82950	0
82974	0
83004	39
83034	0
83065	35
83129	0
83168	75
83190	67
83219	153
83245	158
83266	110
83292	145
83318	113
83344	88
83366	171
83392	160
83418	184
83446	0
83489	75
83512	0
83537	0
83583	5
83607	51
83629	19
84039	43
84138	22
84169	73
84195	0
84221	152
84246	168
84270	133
84296	122
84320	132
84358	74
84388	0
84413	151
84438	196
84465	158
84491	172
84517	147
84543	156
84570	174
84614	51
84640	164
84665	171
84691	161
84712	163
84738	166
84801	28
84827	44
84853	85
84879	174
84905	129
84932	162
84958	160
84986	149
85017	38
85039	58
85068	68
85091	100
85116	153
85143	130
85168	144
85194	124
85220	0
85245	147
85271	142
85300	151
85326	143
85352	139
85378	0
85399	36
85425	64
85450	0
85475	138
85503	140
85529	168
85560	138
85583	69
85609	136
85633	101
85660	108
85692	59
85716	72
85744	68
85772	0
85801	0
86012	0
86037	0
86063	54
86088	63
86201	59
86226	139
86252	112
86279	125
86301	103
86328	0
86352	56
86378	90
86403	57
86429	114
86455	93
86480	0
86509	83
86534	0
86563	0
86591	53
86612	68
86639	0
86696	0
86719	101
86745	53
86773	0
86801	0
86828	123
86859	166
86885	126
86909	111
86983	62
87036	0
87062	135
87087	124
87114	164
87140	131
87167	133
87193	171
87219	130
87396	28
87427	0
87533	32
87558	153
87583	142
87609	155
87635	154
87659	174
87688	139
87711	160
87739	0
87780	45
87809	0
87831	109
87901	75
87947	0
87970	126
87994	63
88046	65
88079	0
88113	140
88136	93
88170	59
88228	0
88254	122
88280	78
88306	147
88335	0
88360	160
88389	166
88423	151
88450	152
88478	159
88504	140
88530	0
88551	85
88577	0
88599	157
88622	187
88648	164
88674	170
88699	164
88727	97
88757	67
88788	0
88814	101
88838	89
88859	0
88889	0
88915	97
88936	94
88965	28
88986	48
89282	0
89309	80
89337	0
89358	45
89385	0
89410	169
89438	150
89463	145
89489	177
89515	184
89542	163
89568	205
89589	0
89834	93
89855	0
89933	0
89956	0
89979	0
90010	47
90036	0
90062	0
90093	0
90118	109
90153	0
90216	0
90247	36
90270	111
90303	0
90326	0
90369	0
90410	0
90435	135
90465	181
90490	182
90529	0
90554	176
90584	131
90610	160
90658	98
90687	166
90709	135
90741	136
90768	76
90795	113
90822	157
90851	103
90887	0
90938	5
91079	0
91102	110
91129	80
91158	0
91192	101
91213	62
91240	83
91265	102
91330	58
91357	0
91395	72
91421	174
91447	181
91475	179
91501	180
91528	166
91554	124
91578	182
91609	40
91636	116
91667	104
91689	0
91714	87
91739	122
91766	117
91791	77
91816	58
91838	0
91868	0
91903	0
91930	43
91955	0
91983	0
92009	59
92070	0
92112	0
92133	94
92167	0
92192	79
92220	100
92263	0
92288	69
92314	0
92343	135
92368	38
92392	119
92418	0
92446	49
92475	16
92501	101
92532	80
92559	174
92584	192
92609	186
92633	175
92654	94
92684	160
92743	109
92764	94
92791	0
92817	0
92896	0
92924	55
92945	0
92973	114
92999	0
93083	0
93111	105
93137	146
93182	0
93213	192
93240	173
93265	177
93291	183
93317	149
93343	131
93369	147
93397	173
93421	114
93450	153
93476	129
93503	160
93531	97
93556	109
93594	51
93623	0
93648	157
93674	160
93702	187
93728	177
93750	156
93776	155
93804	159
93830	173
93858	193
93884	182
93912	131
93939	153
93961	161
93988	166
94013	143
94063	0
94091	189
94117	179
94142	138
94169	150
94195	170
94220	38
94259	0
94284	120
94311	112
94337	179
94363	164
94389	154
94415	186
94442	165
94468	157
94494	140
94523	135
94549	132
94575	0
94604	0
94634	60
94660	176
94681	177
94708	153
94729	89
94755	143
94827	0
94850	72
94880	44
94905	138
94928	157
94968	0
94998	86
95023	157
95049	80
95077	150
95101	166
95137	104
95163	0
95186	109
95217	0
95242	97
95268	175
95294	178
95320	82
95370	0
95391	0
95420	40
95468	53
95500	90
95522	5
95548	19
95632	81
95678	30
95709	99
95739	5
95760	30
95787	0
95813	0
95854	28
95907	0
96003	0
96041	36
96069	83
96095	0
96147	0
96173	0
96196	0
96243	0
96273	36
96298	96
96348	146
96373	0
96403	0
96429	78
96457	57
96515	0
96545	108
96569	132
96600	109
96647	121
96672	132
96700	159
96725	188
96752	172
96801	118
96832	148
96858	183
96882	105
96910	182
96936	144
96961	196
96987	177
97008	65
97039	22
97061	0
97087	0
97110	67
97175	54
97205	45
97226	34
97257	38
97286	0
97322	90
97348	38
97370	50
97399	53
97421	56
97461	0
97527	0
97558	0
97588	83
97615	0
97643	120
97666	181
97687	199
97713	218
97739	0
97762	131
97788	181
97817	151
97842	189
97868	139
97894	198
97920	164
97943	159
97969	83
97995	58
98024	102
98055	0
98108	0
98132	0
98156	0
98177	153
98279	0
98304	0
98327	174
98357	154
98381	195
98407	186
98432	168
98458	94
98484	156
98509	180
98530	189
98560	148
98585	176
98611	193
98635	159
98663	187
98687	160
98714	121
98735	173
98761	174
98787	152
98813	158
98839	149
98865	175
98888	168
98914	84
98941	190
98966	188
98992	186
99018	183
99044	179
99070	0
99096	0
99136	0
99178	0
99204	26
99227	120
99251	0
99278	65
99302	0
99347	0
99409	55
99432	110
99462	46
99489	0
99514	39
99538	0
99570	54
99596	52
99624	64
99650	138
99680	184
99706	182
99734	156
99761	169
99788	175
99809	0
99835	83
99857	0
99879	0
99914	0
99939	0
99997	0
100025	36
100046	35
100074	43
100096	0
100125	68
100151	46
100182	160
100209	190
100235	110
100263	93
100289	200
100319	100
100345	110
100373	56
100400	0
100426	190
100452	176
100478	194
100505	134
100530	199
100560	165
100586	173
100612	184
100634	151
100846	80
100897	57
100918	0
100958	88
100986	115
101017	74
101063	0
101086	0
