track type=wiggle_0 name="polyA" description="mixed-stage polyA tiling array" visibility=pack altColor=0,0,255 windowingFunction=mean smoothingWindow=16
I	21062	21086	173
I	21092	21116	160
I	21118	21142	195
I	21184	21208	0
I	21275	21299	77
I	21405	21429	78
I	21430	21454	0
I	21473	21497	0
I	21499	21523	122
I	21522	21546	109
I	21548	21572	0
I	21577	21601	9
I	21603	21627	78
I	21626	21650	0
I	21656	21680	134
I	21677	21701	0
I	21703	21727	0
I	21946	21970	0
I	21972	21996	24
I	22001	22025	66
I	22023	22047	45
I	22190	22214	0
I	22211	22235	0
I	22242	22266	0
I	22268	22292	48
I	22289	22313	83
I	22314	22338	60
I	22395	22419	54
I	22421	22445	48
I	22448	22472	0
I	22473	22497	0
I	22547	22571	0
I	22573	22597	22
I	22598	22622	46
I	22624	22648	50
I	22652	22676	45
I	22683	22707	69
I	22704	22728	0
I	22730	22754	77
I	22751	22775	95
I	22810	22834	65
I	22918	22942	194
I	22947	22971	163
I	22978	23002	132
I	22999	23023	120
I	23025	23049	127
I	23104	23128	96
I	23153	23177	39
I	23205	23229	73
I	23255	23279	131
I	23281	23305	169
I	23334	23358	207
I	23361	23385	163
I	23390	23414	183
I	23416	23440	0
I	23442	23466	147
I	23469	23493	138
I	23495	23519	162
I	23521	23545	119
I	23545	23569	150
I	23570	23594	113
I	23599	23623	111
I	23626	23650	111
I	23652	23676	154
I	23678	23702	30
I	23709	23733	134
I	23735	23759	0
I	23761	23785	0
I	23915	23939	64
I	23941	23965	9
I	24028	24052	0
I	24054	24078	0
I	24111	24135	94
I	24142	24166	0
I	24197	24221	0
I	24223	24247	0
I	24277	24301	52
I	24333	24357	0
I	24361	24385	172
I	24466	24490	122
I	24495	24519	75
I	24549	24573	0
I	24588	24612	0
I	24634	24658	40
I	24655	24679	188
I	24677	24701	193
I	24702	24726	186
I	24729	24753	174
I	24752	24776	134
I	24780	24804	183
I	24811	24835	149
I	24904	24928	0
I	24930	24954	192
I	24956	24980	177
I	24982	25006	186
I	25012	25036	171
I	25038	25062	186
I	25065	25089	124
I	25086	25110	95
I	25113	25137	45
I	25165	25189	0
I	25187	25211	69
I	25214	25238	0
I	25241	25265	0
I	25267	25291	0
I	25292	25316	189
I	25314	25338	167
I	25339	25363	186
I	25368	25392	204
I	25394	25418	180
I	25419	25443	200
I	25444	25468	192
I	25467	25491	0
I	25501	25525	0
I	25531	25555	60
I	25621	25645	0
I	25642	25666	0
I	25668	25692	0
I	25695	25719	0
I	25716	25740	32
I	25742	25766	57
I	25765	25789	56
I	25834	25858	28
I	25870	25894	67
I	25893	25917	93
I	25917	25941	0
I	25939	25963	95
I	25970	25994	69
I	26020	26044	0
I	26048	26072	0
I	26105	26129	0
I	26131	26155	0
I	26160	26184	35
I	26183	26207	0
I	26211	26235	0
I	26232	26256	0
I	26259	26283	0
I	26280	26304	63
I	26311	26335	67
I	26335	26359	108
I	26362	26386	0
I	26388	26412	146
I	26410	26434	138
I	26436	26460	140
I	26463	26487	183
I	26490	26514	193
I	26512	26536	0
I	26559	26583	0
I	26585	26609	90
I	26609	26633	167
I	26635	26659	193
I	26661	26685	141
I	26688	26712	0
I	26713	26737	66
I	26740	26764	160
I	26762	26786	139
I	26783	26807	0
I	26814	26838	0
I	26841	26865	0
I	26878	26902	59
I	26904	26928	68
I	26930	26954	87
I	26954	26978	0
I	26978	27002	61
I	27021	27045	61
I	27042	27066	0
I	27076	27100	0
I	27105	27129	45
I	27202	27226	19
I	27237	27261	60
I	27268	27292	0
I	27289	27313	22
I	27311	27335	0
I	27349	27373	0
I	27370	27394	61
I	27457	27481	0
I	27484	27508	58
I	27511	27535	80
I	27562	27586	50
I	27592	27616	49
I	27616	27640	74
I	27643	27667	119
I	27673	27697	105
I	27694	27718	0
I	27718	27742	149
I	27746	27770	138
I	27801	27825	179
I	27827	27851	147
I	27864	27888	154
I	27894	27918	159
I	27925	27949	104
I	27947	27971	171
I	28055	28079	152
I	28082	28106	117
I	28109	28133	0
I	28136	28160	144
I	28159	28183	191
I	28193	28217	142
I	28216	28240	132
I	28246	28270	100
I	28271	28295	125
I	28297	28321	182
I	28323	28347	171
I	28350	28374	189
I	28379	28403	190
I	28401	28425	76
I	28424	28448	105
I	28451	28475	85
I	28478	28502	0
I	28660	28684	0
I	28809	28833	97
I	28860	28884	0
I	28891	28915	0
I	29007	29031	79
I	29034	29058	86
I	29066	29090	90
I	29087	29111	115
I	29114	29138	178
I	29140	29164	189
I	29163	29187	174
I	29189	29213	168
I	29219	29243	161
I	29241	29265	173
I	29270	29294	168
I	29299	29323	140
I	29325	29349	190
I	29352	29376	112
I	29398	29422	0
I	29420	29444	0
I	29448	29472	0
I	29718	29742	48
I	29741	29765	0
I	29766	29790	155
I	29796	29820	163
I	29823	29847	170
I	29847	29871	167
I	29873	29897	192
I	29896	29920	182
I	29926	29950	190
I	29952	29976	148
I	29973	29997	148
I	30004	30028	137
I	30028	30052	197
I	30051	30075	181
I	30080	30104	126
I	30106	30130	138
I	30137	30161	175
I	30166	30190	156
I	30192	30216	195
I	30219	30243	155
I	30247	30271	117
I	30273	30297	154
I	30299	30323	152
I	30324	30348	177
I	30350	30374	194
I	30377	30401	0
I	30408	30432	151
I	30438	30462	62
I	30467	30491	64
I	30491	30515	0
I	30683	30707	0
I	30712	30736	0
I	30899	30923	13
I	30926	30950	0
I	30956	30980	0
I	31106	31130	68
I	31132	31156	0
I	31153	31177	13
I	31682	31706	0
I	31730	31754	0
I	31761	31785	71
I	31787	31811	168
I	31808	31832	164
I	31834	31858	164
I	31858	31882	147
I	31885	31909	186
I	31908	31932	155
I	31934	31958	180
I	31960	31984	177
I	31989	32013	153
I	32016	32040	144
I	32042	32066	166
I	32066	32090	0
I	32096	32120	0
I	32123	32147	0
I	32149	32173	0
I	32172	32196	0
I	32199	32223	170
I	32220	32244	50
I	32258	32282	0
I	32284	32308	142
I	32310	32334	61
I	32336	32360	142
I	32364	32388	0
I	32404	32428	0
I	32430	32454	122
I	32457	32481	177
I	32487	32511	134
I	32513	32537	130
I	32578	32602	0
I	32603	32627	0
I	32624	32648	0
I	32669	32693	0
I	32697	32721	105
I	32725	32749	0
I	32748	32772	63
I	32779	32803	99
I	32805	32829	75
I	32832	32856	26
I	32862	32886	0
I	32890	32914	0
I	32922	32946	0
I	32948	32972	0
I	32969	32993	0
I	32997	33021	71
I	33027	33051	87
I	33050	33074	69
I	33078	33102	0
I	33106	33130	43
I	33176	33200	36
I	33205	33229	0
I	33230	33254	0
I	33261	33285	94
I	33287	33311	0
I	33313	33337	0
I	33342	33366	138
I	33369	33393	0
I	33395	33419	0
I	33417	33441	0
I	33440	33464	86
I	33461	33485	93
I	33487	33511	110
I	33516	33540	53
I	33572	33596	19
I	33597	33621	0
I	33629	33653	0
I	33650	33674	57
I	33679	33703	0
I	33706	33730	0
I	33737	33761	64
I	33764	33788	84
I	33790	33814	0
I	33814	33838	0
I	33858	33882	43
I	33880	33904	0
I	33904	33928	0
I	33933	33957	64
I	33959	33983	64
I	33980	34004	79
I	34010	34034	0
I	34060	34084	83
I	34090	34114	133
I	34115	34139	0
I	34139	34163	0
I	34165	34189	70
I	34462	34486	0
I	34489	34513	0
I	34517	34541	0
I	34604	34628	0
I	34628	34652	50
I	34653	34677	57
I	34679	34703	127
I	34708	34732	0
I	34732	34756	0
I	34791	34815	85
I	34816	34840	71
I	34856	34880	51
I	34883	34907	46
I	34908	34932	91
I	34936	34960	0
I	34962	34986	53
I	34989	35013	0
I	35015	35039	46
I	35042	35066	82
I	35067	35091	99
I	35092	35116	64
I	35122	35146	40
I	35147	35171	0
I	35174	35198	5
I	35195	35219	0
I	35224	35248	45
I	35251	35275	0
I	35298	35322	55
I	35324	35348	0
I	35349	35373	30
I	35372	35396	0
I	35405	35429	0
I	35430	35454	74
I	35460	35484	0
I	35483	35507	0
I	35509	35533	0
I	35537	35561	71
I	35565	35589	0
I	35592	35616	52
I	35620	35644	58
I	35659	35683	35
I	35788	35812	0
I	35885	35909	34
I	35906	35930	55
I	35935	35959	0
I	35961	35985	71
I	35987	36011	0
I	36014	36038	0
I	36040	36064	72
I	36065	36089	51
I	36112	36136	0
I	36137	36161	92
I	36176	36200	69
I	36207	36231	0
I	36234	36258	42
I	36260	36284	86
I	36286	36310	95
I	36310	36334	0
I	36342	36366	46
I	36369	36393	81
I	36395	36419	103
I	36419	36443	0
I	36448	36472	139
I	36471	36495	0
I	36497	36521	61
I	36518	36542	0
I	36545	36569	58
I	36567	36591	93
I	36588	36612	35
I	36619	36643	0
I	36645	36669	0
I	36666	36690	66
I	36687	36711	0
I	36717	36741	0
I	36740	36764	108
I	36767	36791	40
I	36793	36817	0
I	36820	36844	0
I	36846	36870	92
I	36868	36892	0
I	36897	36921	0
I	36920	36944	0
I	36945	36969	0
I	37405	37429	53
I	37431	37455	0
I	37458	37482	0
I	37484	37508	0
I	37510	37534	0
I	37539	37563	71
I	37566	37590	48
I	37591	37615	26
I	37616	37640	88
I	37901	37925	26
I	37928	37952	0
I	37956	37980	0
I	37983	38007	0
I	38011	38035	0
I	38038	38062	53
I	38067	38091	53
I	38093	38117	55
I	38116	38140	19
I	38141	38165	60
I	38169	38193	0
I	38196	38220	82
I	38227	38251	116
I	38254	38278	111
I	38283	38307	41
I	38621	38645	155
I	38647	38671	0
I	38683	38707	0
I	38706	38730	0
I	38733	38757	107
I	38756	38780	50
I	38782	38806	22
I	38809	38833	0
I	38830	38854	81
I	38855	38879	0
I	38883	38907	98
I	38905	38929	0
I	38931	38955	165
I	38959	38983	0
I	38984	39008	75
I	39010	39034	62
I	39035	39059	0
I	39066	39090	84
I	39092	39116	59
I	39120	39144	0
I	39144	39168	104
I	39171	39195	121
I	39228	39252	72
I	39249	39273	32
I	39279	39303	0
I	39302	39326	68
I	39325	39349	0
I	39436	39460	71
I	39458	39482	53
I	39494	39518	0
I	39516	39540	45
I	39550	39574	5
I	39571	39595	0
I	39617	39641	0
I	39642	39666	67
I	39705	39729	0
I	39733	39757	0
I	39759	39783	0
I	39783	39807	0
I	39811	39835	54
I	39835	39859	118
I	39902	39926	43
I	39923	39947	144
I	39949	39973	0
I	39976	40000	0
I	40002	40026	0
I	40025	40049	41
I	40052	40076	80
I	40081	40105	77
I	40102	40126	26
I	40127	40151	69
I	40155	40179	0
I	40186	40210	89
I	40214	40238	0
I	40241	40265	47
I	40266	40290	0
I	40293	40317	0
I	40318	40342	44
I	40342	40366	104
I	40368	40392	83
I	40389	40413	92
I	40412	40436	0
I	40443	40467	0
I	40468	40492	0
I	40494	40518	49
I	40525	40549	0
I	40552	40576	84
I	40578	40602	102
I	40609	40633	71
I	40635	40659	0
I	40666	40690	0
I	40694	40718	0
I	40718	40742	51
I	40741	40765	26
I	40772	40796	130
I	40796	40820	0
I	40827	40851	0
I	40855	40879	45
I	40880	40904	0
I	40906	40930	41
I	40929	40953	91
I	40954	40978	64
I	40980	41004	0
I	41005	41029	0
I	41033	41057	0
I	41059	41083	0
I	41082	41106	0
I	41107	41131	0
I	41144	41168	105
I	41165	41189	0
I	41197	41221	35
I	41228	41252	0
I	41281	41305	0
I	41305	41329	111
I	41332	41356	59
I	41358	41382	0
I	41385	41409	84
I	41409	41433	88
I	41439	41463	77
I	41463	41487	109
I	41489	41513	83
I	41514	41538	0
I	41539	41563	53
I	41571	41595	75
I	41596	41620	0
I	41624	41648	138
I	41655	41679	52
I	41680	41704	80
I	41705	41729	0
I	41729	41753	0
I	41754	41778	0
I	41777	41801	0
I	41803	41827	0
I	41827	41851	0
I	41850	41874	59
I	41875	41899	0
I	41901	41925	0
I	41942	41966	0
I	41995	42019	0
I	42017	42041	97
I	42042	42066	0
I	42070	42094	81
I	42096	42120	90
I	42117	42141	117
I	42143	42167	0
I	42165	42189	89
I	42194	42218	51
I	42324	42348	0
I	42348	42372	0
I	42374	42398	0
I	42402	42426	32
I	42428	42452	0
I	42454	42478	86
I	42479	42503	70
I	42505	42529	0
I	42526	42550	0
I	42826	42850	60
I	42857	42881	42
I	42878	42902	0
I	42905	42929	45
I	42933	42957	99
I	42959	42983	0
I	42982	43006	0
I	43008	43032	86
I	43039	43063	71
I	43063	43087	0
I	43088	43112	0
I	43115	43139	104
I	43139	43163	0
I	43166	43190	67
I	43192	43216	0
I	43220	43244	0
I	43468	43492	68
I	43491	43515	0
I	43514	43538	0
I	43537	43561	92
I	43561	43585	87
I	43610	43634	0
I	43639	43663	0
I	43662	43686	78
I	43684	43708	0
I	43714	43738	67
I	43739	43763	69
I	43765	43789	57
I	43791	43815	68
I	43819	43843	81
I	43843	43867	104
I	43870	43894	0
I	43895	43919	91
I	43919	43943	62
I	43948	43972	0
I	43974	43998	0
I	43995	44019	60
I	44022	44046	0
I	44057	44081	0
I	44081	44105	0
I	44107	44131	63
I	44133	44157	0
I	44159	44183	72
I	44185	44209	100
I	44211	44235	74
I	44237	44261	55
I	44263	44287	0
I	44289	44313	0
I	44315	44339	153
I	44342	44366	0
I	44368	44392	0
I	44392	44416	0
I	44417	44441	63
I	44441	44465	53
I	44468	44492	34
I	44489	44513	83
I	44515	44539	97
I	44541	44565	67
I	44569	44593	95
I	44597	44621	90
I	44621	44645	0
I	44646	44670	91
I	44672	44696	13
I	44711	44735	43
I	44736	44760	0
I	44777	44801	71
I	44827	44851	82
I	44854	44878	34
I	44878	44902	0
I	44904	44928	74
I	44930	44954	0
I	44956	44980	38
I	44983	45007	65
I	45033	45057	86
I	45062	45086	0
I	45089	45113	0
I	45120	45144	111
I	45146	45170	122
I	45171	45195	0
I	45197	45221	57
I	45224	45248	72
I	45261	45285	0
I	45364	45388	0
I	45470	45494	0
I	45574	45598	83
I	45600	45624	84
I	45623	45647	0
I	45649	45673	73
I	45674	45698	0
I	45701	45725	0
I	45727	45751	55
I	45760	45784	75
I	45822	45846	0
I	45848	45872	102
I	45869	45893	93
I	45901	45925	62
I	45923	45947	26
I	45951	45975	0
I	45973	45997	0
I	46108	46132	0
I	46139	46163	0
I	46170	46194	0
I	46200	46224	0
I	46230	46254	0
I	46434	46458	0
I	46465	46489	0
I	46491	46515	0
I	46744	46768	0
I	46769	46793	0
I	46798	46822	101
I	46824	46848	75
I	47082	47106	32
I	47106	47130	91
I	47136	47160	0
I	47160	47184	0
I	47227	47251	74
I	47278	47302	0
I	47302	47326	73
I	47328	47352	65
I	47375	47399	0
I	47397	47421	77
I	47425	47449	0
I	47451	47475	0
I	47477	47501	178
I	47506	47530	168
I	47533	47557	147
I	47558	47582	169
I	47582	47606	198
I	47621	47645	0
I	47670	47694	0
I	47695	47719	146
I	47720	47744	161
I	47748	47772	172
I	47775	47799	144
I	47796	47820	202
I	47832	47856	176
I	47861	47885	88
I	47891	47915	0
I	47941	47965	0
I	47991	48015	74
I	48012	48036	0
I	48040	48064	51
I	48064	48088	79
I	48095	48119	34
I	48126	48150	0
I	48150	48174	49
I	48175	48199	181
I	48198	48222	0
I	48224	48248	0
I	48250	48274	0
I	48290	48314	0
I	48312	48336	55
I	48341	48365	47
I	48368	48392	192
I	48393	48417	180
I	48418	48442	166
I	48460	48484	205
I	48490	48514	165
I	48515	48539	0
I	48542	48566	0
I	48573	48597	67
I	48603	48627	68
I	48624	48648	0
I	48645	48669	0
I	48748	48772	0
I	48779	48803	0
I	48852	48876	82
I	48878	48902	0
I	48902	48926	97
I	48923	48947	44
I	48951	48975	75
I	48977	49001	0
I	49020	49044	0
I	49044	49068	144
I	49206	49230	38
I	49231	49255	78
I	49257	49281	174
I	49282	49306	153
I	49308	49332	199
I	49339	49363	168
I	49365	49389	184
I	49391	49415	158
I	49420	49444	176
I	49631	49655	172
I	49656	49680	177
I	49686	49710	132
I	49709	49733	172
I	49736	49760	82
I	49769	49793	56
I	49795	49819	0
I	49816	49840	0
I	49862	49886	65
I	49904	49928	0
I	49929	49953	165
I	49954	49978	180
I	49980	50004	196
I	50004	50028	60
I	50038	50062	0
I	50065	50089	0
I	50099	50123	0
I	50180	50204	0
I	50206	50230	88
I	50236	50260	0
I	50312	50336	106
I	50339	50363	0
I	50365	50389	41
I	50400	50424	109
I	50429	50453	0
I	50460	50484	84
I	50486	50510	0
I	50527	50551	72
I	50590	50614	0
I	50615	50639	106
I	50741	50765	0
I	50770	50794	69
I	50801	50825	0
I	50828	50852	167
I	50857	50881	194
I	50883	50907	141
I	50908	50932	173
I	50937	50961	192
I	50963	50987	181
I	50989	51013	178
I	51042	51066	73
I	51063	51087	0
I	51094	51118	58
I	51117	51141	47
I	51141	51165	58
I	51170	51194	0
I	51191	51215	0
I	51278	51302	39
I	51356	51380	169
I	51384	51408	0
I	51408	51432	134
I	52257	52281	0
I	52282	52306	192
I	52304	52328	144
I	52330	52354	180
I	52356	52380	178
I	52387	52411	104
I	52413	52437	61
I	52441	52465	13
I	52463	52487	150
I	52484	52508	143
I	52514	52538	138
I	52538	52562	163
I	52562	52586	158
I	52591	52615	0
I	52614	52638	0
I	52662	52686	0
I	52800	52824	0
I	52825	52849	0
I	52856	52880	40
I	52915	52939	0
I	52946	52970	62
I	52969	52993	109
I	52995	53019	146
I	53022	53046	88
I	53052	53076	142
I	53076	53100	0
I	53109	53133	0
I	53139	53163	49
I	53163	53187	9
I	53194	53218	0
I	53233	53257	52
I	53259	53283	118
I	53285	53309	182
I	53308	53332	171
I	53335	53359	0
I	53379	53403	89
I	53405	53429	143
I	53431	53455	160
I	53459	53483	174
I	53486	53510	151
I	53516	53540	86
I	53537	53561	172
I	53566	53590	159
I	53590	53614	183
I	53616	53640	122
I	53642	53666	108
I	53666	53690	57
I	53706	53730	0
I	53932	53956	91
I	53958	53982	153
I	53987	54011	173
I	54018	54042	111
I	54041	54065	167
I	54067	54091	146
I	54093	54117	178
I	54124	54148	0
I	54149	54173	171
I	54175	54199	143
I	54202	54226	159
I	54228	54252	64
I	54259	54283	154
I	54282	54306	177
I	54307	54331	134
I	54367	54391	83
I	54397	54421	85
I	54424	54448	0
I	54450	54474	41
I	54471	54495	98
I	54493	54517	77
I	54521	54545	70
I	54570	54594	0
I	54603	54627	179
I	54626	54650	102
I	54654	54678	87
I	54724	54748	0
I	54776	54800	0
I	55012	55036	26
I	55034	55058	0
I	55081	55105	30
I	55109	55133	92
I	55216	55240	0
I	55242	55266	61
I	55272	55296	44
I	55298	55322	28
I	55326	55350	94
